sample_id,message_velocity,burst_score,account_age_days,activity_ratio,reply_density,is_abusive
sample_20,4.7595204674394695,0.24243378465306983,77.16863022132203,3.6320652329890195,0.08292150989035524,0
sample_21,9.331210284600214,0.8140043704438819,8.346992394850796,10.094709844743221,0.6444724044468442,1
sample_22,2.7972854938248184,0.06889967500461212,231.96322351486327,1.5477281040271513,0.22510553328816965,0
sample_23,2.494808902837336,0.11103626966345509,366.65569170215036,1.0370634222249293,0.3917293821651872,0
sample_24,9.164318705122838,0.876542564676424,13.672045776364666,13.688058852983016,0.6460548143463423,1
sample_25,0.6076402489561185,0.21058435001233455,250.20296920375452,2.2787344999375416,0.2880278788986567,0
sample_26,0.4212375552408755,0.19231392070798775,197.27268544383847,6.539162517534231,0.24366967031000847,0
sample_27,2.8578026867702047,0.2644100083993114,391.40657697713493,1.395522488645167,0.3842397654040045,0
sample_28,20.6433478203033,0.7032973926463044,19.69059361228033,13.06099018128375,0.7618187080100361,1
sample_29,5.195796093905345,0.21177428130215706,166.21885841016527,0.639611561677244,0.026067488962117923,0
sample_30,15.092317502299245,0.721611413596931,52.13293723619404,21.461351096469375,0.7440196959454457,1
sample_31,0.5441393656465163,0.43318510900376456,956.1527721339056,5.084807994226086,0.2440409780641218,0
sample_32,1.904278890101185,0.1326944802588729,307.6953595522916,3.2229886757933595,0.4879896191543557,0
sample_33,0.268745140037988,0.19496584863496472,673.980730557085,1.720964138697191,0.4316276631625171,0
sample_34,6.3119860181396685,0.7745894867945617,2.616217566567173,23.748259042577626,0.5987720719021437,1
sample_35,4.227931422906852,0.639773905908813,194.84851075997213,3.2240337160997194,0.2903875589865378,0
sample_36,17.38994192358021,0.9699770453481705,9.73301212093956,11.088313006757758,0.4773138059427682,1
sample_37,0.9117515875377669,0.13912613214188768,257.37665118119617,0.44941545938517385,0.44662915674878123,0
sample_38,1.586607589058998,0.11457515560270551,47.788683667579306,3.0051676796565854,0.09349673019597758,0
sample_39,2.475996762102659,0.062429677588082134,330.7175746575747,0.10896679900600353,0.3990161824491014,0
sample_40,0.8548639328836143,0.15426685091053802,114.70592903797032,1.3748887997458876,0.1353551534158757,0
sample_41,0.7661437500973445,0.5709173398532987,311.4721275019127,1.0196577704869403,0.050069573961822496,0
sample_42,5.556029596839422,0.6725609814643665,7.998544651731175,8.226577436800131,0.3009001837600837,1
sample_43,0.4818298484520477,0.4369286455849243,157.44529408900223,2.7465701970541674,0.12625182781143246,0
sample_44,1.664602251708148,0.07563123987272904,549.0582590613066,5.349009321310816,0.040589731062453095,0
sample_45,1.4260433383057705,0.31268975910691477,124.21217626575674,0.31296338601671403,0.07901182611101934,0
sample_46,4.135600999757006,0.870001022307432,3.1797597270983564,5.802402647792109,0.9017050859424877,1
sample_47,8.955759853007343,0.6968469340251425,27.53848387689599,25.659447591067316,0.8375399321389241,1
sample_48,18.45870140056735,0.6334149930317701,32.862303870089505,18.749630023935612,0.4241365443724393,1
sample_49,1.3796359355594296,0.10258873140550373,49.24182686679247,2.909637208004362,0.28401003449735523,0
sample_50,2.4748574905615146,0.34202887541061094,146.714051595898,1.631998147835246,0.15089566447891098,0
sample_51,0.1408294356165,0.22339770330101621,405.60371002965417,4.0432101702582,0.28580377333641377,0
sample_52,2.382297749469226,0.1828769144313379,50.61550787044584,0.3747330008250794,0.15425045078046817,0
sample_53,0.3559849132431182,0.5474515123610811,344.5273534860631,0.15171513828173241,0.5307812194698835,0
sample_54,0.013306612973942786,0.2167463514822569,179.19666837942137,0.7422445219563949,0.20963643323605463,0
sample_55,6.534632867616034,0.9341515739525659,5.060161263482188,12.142678984255468,0.40433736058566266,1
sample_56,20.81887605270661,0.9514765269068587,14.685956650961158,5.270527873764813,0.6538189026422137,1
sample_57,0.3547834527883751,0.16086295130310113,192.04951397852025,6.586247146658777,0.30429826609495325,0
sample_58,2.4217378173310657,0.07945978673941011,236.49275725093864,0.013032400788297212,0.3397319051032944,0
sample_59,1.8794729345687713,0.245668012621754,185.83767106210144,0.725868365561752,0.3097121406222326,0
sample_60,2.1698230066021615,0.24682496536273751,255.57621598325724,0.6872126917627015,0.33122475335918883,0
sample_61,1.0299243091115466,0.06696466190755637,423.50852231149224,3.573882377125018,0.07515011797402235,0
sample_62,1.581128888947367,0.44808877151600474,118.87849487340654,2.60177167100736,0.1072124336550315,0
sample_63,1.2572104509297124,0.11808038557488164,76.3164511794354,5.170789512473188,0.3613274557679229,0
sample_64,7.22263048573515,0.15268024286601187,662.3947993860475,0.1482650723772788,0.20858651133566009,0
sample_65,4.408728645691203,0.8424926253802252,8.900008804491993,24.52015553114161,0.8028744897791623,1
sample_66,22.253118108644067,0.8122416504500395,10.106920185634895,49.81710057028788,0.5734999436715511,1
sample_67,1.1149229651004988,0.1687008101448648,77.10720087858915,3.2043379434453434,0.14675110677068262,0
sample_68,0.7511749870263731,0.1753725537404905,564.9375702861893,0.38401574866585597,0.10955506194647772,0
sample_69,0.5029389333144166,0.12048303997808263,847.8809702999046,7.530162078987564,0.30026838060664157,0
sample_70,27.699831628710786,0.7361401774618692,1.0437296623713326,37.93914562428187,0.5481485071291403,1
sample_71,1.0213416514268587,0.4804770780186049,361.9913833099981,2.002571567691647,0.5286753776284131,0
sample_72,1.670586105397605,0.35145698742857534,390.401560655591,2.0701125138721754,0.28504169481724556,0
sample_73,0.09906759662495312,0.18295688902230925,146.2466904306446,0.8813011308309352,0.061317074302542796,0
sample_74,1.6470345756962366,0.32754884956533903,349.41298566261065,1.4153197107315918,0.12663185949910485,0
sample_75,0.7617700081725209,0.23639190988292363,251.881297224089,1.597187582063665,0.14529119292646137,0
sample_76,1.8669473644263193,0.2116571062345474,462.5447657922811,1.4299351688329178,0.25070428914375864,0
sample_77,0.8496326632851966,0.16428167577447678,221.7101279531848,2.596229038145773,0.2750565734864254,0
sample_78,4.905013298151778,0.23976203219478054,100.93672648401798,1.7978276216996896,0.23074174654592805,0
sample_79,0.2889258166925249,0.2760768048015842,138.1823304109017,1.3648814598294003,0.22941091442018763,0
sample_80,0.5349565058526593,0.3432731074971116,89.54188353764934,1.1369307777309245,0.10898591280165267,0
sample_81,0.09316479219306907,0.279413067120773,370.45663219126516,0.020249489351076646,0.013968587269260441,0
sample_82,0.39221450960303883,0.45985493522447574,47.314212453126615,1.7901848192965184,0.15185806704263405,0
sample_83,5.071849264040792,0.10296839572546253,159.26778999102078,0.6037133610846948,0.07052310754263254,0
sample_84,0.2662766072153234,0.3873513501187179,438.97380462933785,4.546972952664472,0.16199166955717828,0
sample_85,14.2321111852991,0.8983559453312505,52.19642342401187,5.040076008708749,0.8715309201276152,1
sample_86,0.5354956099702254,0.5045080109055808,284.14414029249497,0.5853334824789673,0.09466184932757703,0
sample_87,2.097203617694119,0.3271936457507412,267.24285953492245,1.4103001074761072,0.41675664232720877,0
sample_88,7.585517267727875,0.19458218292822171,218.37809940670908,3.941560138739843,0.06906919557919679,0
sample_89,0.0777615771038204,0.12783700441035445,584.4184383723034,1.2545089694493403,0.3138555428217655,0
sample_90,8.3302547287429,0.9524593029108539,70.11176783882624,37.72792088595794,0.6760795658214598,1
sample_91,1.0110702443065405,0.11106086637395265,262.5338539264835,4.0174784429269845,0.3618860404054434,0
sample_92,0.6984907876304486,0.1919005960260345,44.930577372730156,2.1064690697413626,0.14133407230806622,0
sample_93,4.967704244908574,0.41244315277153887,437.9531900252955,0.4891001531233385,0.642298261738884,0
sample_94,2.2008445009686026,0.2562859581666856,427.80641144188735,1.271991059848028,0.40194662639008744,0
sample_95,4.492543223979526,0.8417379765747292,11.548727460340801,20.079987762494905,0.17207051210604296,1
sample_96,0.28391245649209707,0.10558856082544252,66.5923404408905,6.272471478890696,0.5794712469110852,0
sample_97,1.5473607499300028,0.15285632417027914,436.9280744256855,5.950905205020631,0.16991075977425393,0
sample_98,0.6801138497394579,0.14320546292312725,56.417384461255615,1.9353344156436267,0.2152007453957784,0
sample_99,0.2651458930441063,0.08939178102900325,88.98118668812742,2.828429938929188,0.31079227382042346,0
sample_100,0.646190445710964,0.05057298298141045,191.79285951313847,1.94829280592765,0.22460545891574402,0
sample_101,0.492866949588289,0.1357516590816371,331.3853154485377,1.683605298638508,0.09301593688963565,0
sample_102,1.7361255656238703,0.25359780236099516,322.3021478444959,0.4181664532364331,0.40789447965955866,0
sample_103,1.4551904758270457,0.22504348900347848,202.60361198426256,0.5915480789060993,0.12105258769560605,0
sample_104,4.028531934406621,0.24402884868652394,387.75862568670533,0.6325756500124082,0.3932172055899576,0
sample_105,0.5315460960369189,0.2937386567171111,215.6352928715285,1.242620493846699,0.4521355950829177,0
sample_106,0.6309139261108747,0.06357730198301302,158.34559609471455,0.8508282075705257,0.2750631733477797,0
sample_107,22.47337798742362,0.45630317958571825,1.692750370041572,30.811595529906736,0.3620457956762353,1
sample_108,7.1307331619803325,0.8135224931816618,29.799017652545196,21.37547157201117,0.7726050439744648,1
sample_109,15.604047305664654,0.8003936096180585,2.0978640256700216,19.322611769018515,0.7572662599082598,1
sample_110,0.3802851351414279,0.1205735692061906,140.79435917969587,1.0558207111612308,0.14274573464415127,0
sample_111,0.49769352500326813,0.24180687622037325,516.5317193423641,2.668815142378511,0.1957456595570012,0
sample_112,1.637461765223303,0.31933538798307415,33.99587772938375,2.307035367446182,0.09380247388379527,0
sample_113,0.45557337718186397,0.24843241846258476,216.59310334445718,0.343027581099951,0.3871757646573209,0
sample_114,1.904192489395618,0.12820327958638503,584.4571171341711,1.8158585995310252,0.10145930125873454,0
sample_115,0.02857891246974832,0.27133653653006673,41.36686915939963,0.895284171595198,0.31976286409954374,0
sample_116,10.897509368590192,0.8754841106704432,5.233054730122937,37.180579444271544,0.6904647434753902,1
sample_117,0.028083555933711535,0.067983318523002,201.94326946588865,7.910212632919652,0.24075966265523466,0
sample_118,0.47044382610337854,0.07217885811322172,594.3228726141126,1.985859389390454,0.1396203428720516,0
sample_119,1.6879994727687428,0.09628896321657202,133.1123579709119,0.6198477282193041,0.5128294635112112,0
sample_120,11.222029827843345,0.8325903083832452,9.008635351267406,29.767048678402674,0.7767014476793775,1
sample_121,0.6058274441754139,0.19382903566758664,192.11472418312337,2.838242647677058,0.5740934392553162,0
sample_122,0.8451827641433316,0.42358718918727084,276.94703424969964,0.3077015752014661,0.20816118322529706,0
sample_123,1.7248723386073959,0.03418184024859371,561.512078106931,0.33545303528563847,0.4470439870449496,0
sample_124,2.295635253594442,0.24216163112787664,52.09431065307862,1.5626649161049362,0.17514973313081983,0
sample_125,1.925146727489424,0.33858394506430367,231.83011848266287,0.23675067403708394,0.11057463952652856,0
sample_126,0.1735566728711336,0.7750365280820554,832.6655036881893,0.8971139937007894,0.10441797053766033,0
sample_127,4.11855429339138,0.4880261380650319,404.00356444337405,0.9174245947997143,0.12036062534919044,0
sample_128,4.800794639143802,0.8569710688675103,9.703361672584684,20.54854686635345,0.7663890536060911,1
sample_129,4.606919837970692,0.6997703764293978,3.5968527200550007,35.058423739410216,0.7480994109830809,1
sample_130,1.115352585323372,0.1858901762700328,152.62862224725052,0.8231459401027281,0.5778969961978903,0
sample_131,1.1026018952644776,0.06919697198819956,71.01871731583738,5.91061481673692,0.03545272220837619,0
sample_132,7.513745320901592,0.5783640694241747,40.76342924069464,16.183975180055658,0.7228763614569188,1
sample_133,2.133891448893601,0.14288859447371055,797.9246025895666,0.27679544287091506,0.18876081584965002,0
sample_134,4.16496778014332,0.21262554755258312,164.93249907602737,0.49042580453498497,0.17227034802583818,0
sample_135,2.5649669441808123,0.24244131588061216,217.1256768136361,1.1957776842666767,0.0426780918172228,0
sample_136,0.03412371034985992,0.20409776674902502,69.27545236401042,3.4570183283825666,0.371019863903419,0
sample_137,1.1210844793520551,0.055808503614834366,238.5078985658709,6.037847514426704,0.10603138755672414,0
sample_138,2.5216095331330375,0.5374508175522775,102.91779164202622,0.08914746740253504,0.5043408399423549,0
sample_139,21.24347977039722,0.9319695311797498,18.28905721894288,11.795073969786547,0.8202172876271505,1
sample_140,15.287044650234877,0.8948369573896721,7.728064467761861,35.011340057615286,0.2328242638600253,1
sample_141,0.6069319249533703,0.5667074387209747,95.74984753914073,0.03204209498679243,0.4170365392617811,0
sample_142,0.21694772486902936,0.3998336688504405,459.12969063744015,0.12359474593035492,0.34134801568706824,0
sample_143,9.492189691172449,0.9324975229390493,7.4165623354816015,36.671194580245896,0.8160731957675783,1
sample_144,0.05859073725405495,0.44723191848810145,636.6780796975685,0.8088741794028486,0.12657811946054479,0
sample_145,0.8899771098127265,0.28885178140838774,246.66216837769824,3.2038775381258944,0.2631357605498033,0
sample_146,1.8281502685625814,0.12660775578543648,353.41799897339,0.5186720779425521,0.4161248146145039,0
sample_147,0.895628467673089,0.08716090126974356,708.5891957796649,1.725261749041423,0.08189117012446821,0
sample_148,0.5354242959634545,0.09481534257564239,105.3067157861446,0.8397429856458235,0.18177907887443467,0
sample_149,3.603895182778115,0.30992378363010586,113.6539200631472,4.198948868202137,0.3719921339624188,0
sample_150,2.018898763092615,0.18609979836142276,60.843533635019554,1.9138713543801575,0.07972590867489551,0
sample_151,0.04656798740579265,0.14847473926798474,727.897571312626,3.1236251947918263,0.6650073681191241,0
sample_152,2.6398185641871335,0.11832555073123895,392.6861723643196,2.5201627514564353,0.596752868159938,0
sample_153,5.343222529833943,0.7465477909836854,25.078778401477518,5.0915283445382205,0.387330902260862,1
sample_154,0.8806544748339971,0.13895892833431944,226.5362696848923,1.6451989015194504,0.24584964518398603,0
sample_155,8.113429534176717,0.8900516466458669,39.83842862186746,24.19468908188028,0.7892072721536053,1
sample_156,10.69761806066498,0.7067753051127756,4.891162376752045,6.620467008728127,0.9365903929502802,1
sample_157,1.0947240183586548,0.11404793599350851,173.07163813727598,2.9538823196161346,0.30735728763518017,0
sample_158,0.3121791281740088,0.29732779893991107,61.07046766657413,0.7929508399094143,0.37198059413247775,0
sample_159,18.881959303927964,0.8251873361377337,9.929857718940662,5.697958662866019,0.6199433396282444,1
sample_160,1.1861930856985545,0.12747393352640912,371.07884124827854,4.130981744594207,0.5430299295879927,0
sample_161,13.506866811474902,0.9327689115482124,18.012810559816796,12.700338688341166,0.7533809029137694,1
sample_162,2.727821470524728,0.22033858061299366,1317.8985572959712,1.5941931688057964,0.1583769570576461,0
sample_163,0.1331973745425239,0.13868641182871883,817.8417026143532,3.4423271912403446,0.2759945922784374,0
sample_164,3.611169654432182,0.19803541439153968,522.8404497505634,0.7034018132598703,0.06297693122226766,0
sample_165,0.04593837555397265,0.07154571010776892,100.27667472409945,0.43827849249073353,0.08602145677942104,0
sample_166,1.9677380351270937,0.2517002537394716,337.2603275571809,1.481245302212281,0.32426320845444806,0
sample_167,0.3848649258785702,0.5847984249806852,70.19015324427875,0.4204435222563366,0.3705198866025777,0
sample_168,5.38951209006566,0.5831865099461581,789.4949694164684,2.5745948098390548,0.08811059236790024,0
sample_169,1.2104032075377638,0.10408592280768822,51.665698800930855,1.1615012304555898,0.12208766691417797,0
sample_170,2.0236073461195243,0.5129235217055818,45.321759791705304,0.8621487039756757,0.0444628001640654,0
sample_171,0.8633545923538173,0.11746617403042309,110.94231931026533,0.847523552401705,0.1960447778309214,0
sample_172,2.601233601448769,0.15639843708368098,289.7276467523186,1.7287968577649926,0.02281195497474807,0
sample_173,20.879215153535604,0.8146275412966667,18.70350779547342,14.027201225926238,0.7979428225342042,1
sample_174,2.2626127027572216,0.07661421641072898,52.7136582454236,3.2517350007831767,0.45087646965019684,0
sample_175,1.3146398945080207,0.022326679389199786,30.41067627250884,1.1833458983184995,0.29946778772862886,0
sample_176,8.422129995725996,0.44821148806205396,38.50128860065309,15.964348141417524,0.5218296043948523,1
sample_177,2.578732265030633,0.13229265128392695,239.48830744765073,0.38625898050737456,0.2063325419743658,0
sample_178,1.4566749461222195,0.2427821323975325,31.49546677905516,2.2656195504757064,0.4964632668901051,0
sample_179,7.277092241888921,0.9731227738706392,38.9705503802139,11.590219441562411,0.49814633155766214,1
sample_180,11.433836566397208,0.48905999497604913,55.96904199296139,6.498384459072195,0.8018086832248437,1
sample_181,15.969665943383587,0.8641933566790027,24.6627485218562,10.843908957117302,0.5496469796048531,1
sample_182,0.4157833112597815,0.23633960051575112,85.3945968148021,3.133693327460825,0.5980720138279522,0
sample_183,0.06261972241935354,0.22644254834457356,899.936918953641,2.0793508563593224,0.1861183463465936,0
sample_184,11.288136026918304,0.9482010811412479,11.356832891913548,19.701756675492895,0.5133094808049449,1
sample_185,0.34548796942593124,0.5685197978816546,1387.8864436746353,4.392611799791096,0.05699520492283525,0
sample_186,3.177873142321774,0.13822871932120068,182.94551338430102,1.2339537275078394,0.1421267293630439,0
sample_187,1.5947172582161295,0.3534441067575225,384.05882372760715,0.44632775620616133,0.20917354461980547,0
sample_188,0.10413388567984835,0.09613231472429923,773.6148622618455,4.782035269856573,0.4213544304227421,0
sample_189,0.9902903297632624,0.11954756401179158,117.10796486094047,0.7904535874087788,0.2972132115618707,0
sample_190,2.1722694813200385,0.1765238843006297,638.6345449470984,3.9962834247875016,0.24478243291723373,0
sample_191,6.406148612619961,0.3240193545528424,43.206422207551206,22.17956640872004,0.7207943226852864,1
sample_192,7.848125749002307,0.8219640321133854,16.452484592728396,16.417333453840786,0.3887069669120992,1
sample_193,10.874822492267022,0.6940732139415913,7.296838419095078,12.473555460686368,0.6075290374416566,1
sample_194,1.7593826648625837,0.40526645192288385,122.40274315982148,1.6905467302469237,0.7137455953899999,0
sample_195,0.3137841922147607,0.23103011067268348,167.66995681319423,0.9418925436190937,0.1719848799312643,0
sample_196,0.2529116355078959,0.33891920049180035,215.43916814175486,3.1315325414257473,0.6919140688254157,0
sample_197,0.1346282394553114,0.2528808136417044,508.98302583164025,2.0626846215968206,0.1135293876417335,0
sample_198,2.1201393250165865,0.06280447522463131,369.738061079236,1.5795191385164202,0.1725039404804391,0
sample_199,0.7365013580494629,0.1869489714038762,283.4349071783985,1.413613626342076,0.18737839645787066,0
sample_200,0.14801401923282237,0.27830464397047616,546.663502110389,1.434086450487935,0.07395162690587963,0
sample_201,4.147161787430938,0.29578302275857427,184.86731523838648,0.9370678109603019,0.172462639863898,0
sample_202,0.11111774525334238,0.18582008481996876,217.37688543643185,4.531100019876508,0.30407877804665157,0
sample_203,0.4032967187523135,0.2504199393591075,185.0929920551858,1.0090912502085518,0.38836454564413725,0
sample_204,1.642556371451465,0.2899720881136546,511.76826846821393,0.7316650276645699,0.17774771735398695,0
sample_205,0.18272496338674607,0.21904972727578798,453.0867994823361,0.9641580264277332,0.5702510688788316,0
sample_206,0.5035427698831189,0.161622643086836,240.19220322764258,0.3529335145846956,0.1428067435217723,0
sample_207,4.714732075563448,0.8888817394032936,21.13252387005735,22.298502618627385,0.7796724027784385,1
sample_208,0.1409846977126999,0.09526742738231216,477.89408428470693,3.2355225394151517,0.08436464569960357,0
sample_209,7.897140976816441,0.8420716930033213,4.2973174269486,7.870716784440828,0.7621367537589162,1
sample_210,2.6266312141905153,0.3173614093510803,279.8073869770359,2.567262737005553,0.12895894038984398,0
sample_211,0.1231970056906604,0.14550419309067447,60.16118304469713,0.36030400223731734,0.3034631731685371,0
sample_212,5.660921136008966,0.1387192677819093,375.6712243976948,0.17822693250799806,0.35173924898643166,0
sample_213,4.504565327827253,0.6548216862307323,42.75477682867731,13.566357394973322,0.7344871747417465,1
sample_214,9.291038788856394,0.9452468651132977,40.799844953810165,21.173911311092223,0.5385313736929533,1
sample_215,5.096232714348734,0.8652818349864473,38.42468137591616,19.427768396192363,0.5026387889086926,1
sample_216,1.2310827741909587,0.10742829440267128,178.37286662531744,0.668529769007927,0.1430935955130594,0
sample_217,16.560391244644098,0.5591076195731588,11.441914670013936,10.708547135490875,0.33977055789524013,1
sample_218,0.08704472921389524,0.10453598466509244,86.78541108533642,0.041918931676514455,0.2698967924996894,0
sample_219,7.171170178760672,0.9196293711552451,67.36021641326445,45.07078520524633,0.7472414338162457,1
sample_220,4.242022397148106,0.8393469816929839,15.528550306624616,6.493508132893254,0.6956161453000763,1
sample_221,2.364823446301709,0.2669099023141853,165.45926385456067,2.6201135792611723,0.4902962024766328,0
sample_222,0.449129322253826,0.12373043882072024,314.8296087032009,3.43584451321415,0.12256257324035263,0
sample_223,0.3466480620922302,0.20731765527753837,198.69793117244694,2.3493044790739144,0.2857562165631547,0
sample_224,0.32437544296622317,0.0783336599471696,113.99532196958239,1.1267142168542488,0.48321556686366135,0
sample_225,3.397902145941213,0.2626645346387432,61.80343710780015,1.01037020740485,0.25208989636790724,0
sample_226,0.3353163587567176,0.5807974888994252,608.3696529026005,13.834523987607929,0.1437941380597243,0
sample_227,27.465287704259335,0.8856798544498892,5.795984698053531,22.47658996313323,0.600103220940754,1
sample_228,5.319737364137115,0.14925399847727994,225.30854343831714,1.5426746064729744,0.4323270615654517,0
sample_229,0.621176560029549,0.03313784047749451,601.2170740207121,5.36500163224616,0.5159277242314864,0
sample_230,0.0956783042369278,0.06645254380859156,271.93426933887014,4.756034004497006,0.04601188173143365,0
sample_231,2.3751388223514693,0.16797360100020398,61.570263089607444,1.6495765257782362,0.529231168280664,0
sample_232,3.0821395544883323,0.06887194603688887,621.3136087342035,0.31712603483926793,0.1632466870468262,0
sample_233,1.6605867961607128,0.48988612074507953,464.02045788370657,0.559249410943133,0.12299655872556739,0
sample_234,1.5560109981159218,0.24208933879849454,183.44467898378687,0.02385225519405087,0.23640890542560203,0
sample_235,1.208915150791551,0.19987752217905705,50.13811991311399,1.5108689743690042,0.2250700455423046,0
sample_236,4.936620656972183,0.7240497289518818,19.493766125799652,5.4773420290200985,0.7462882372425864,1
sample_237,14.353913182605526,0.9321847946684411,17.775542492740026,58.109573167508266,0.538196131976422,1
sample_238,0.08082997013957505,0.3188669675671253,53.931347503612066,0.8786706609194616,0.15613563045588025,0
sample_239,2.678664372372724,0.11966694346779104,317.0594003260624,3.11814048902794,0.32116248382572044,0
sample_240,1.4420081746040638,0.16293224360113173,190.7059512934829,0.07364471693892152,0.4253005399526289,0
sample_241,2.05873915707409,0.17531818330800214,118.45858647727,4.315549653139147,0.4452257139018218,0
sample_242,0.5856696461431317,0.3772722418087726,212.68037651235372,1.5848128806938249,0.4207601132782938,0
sample_243,0.2882656661835987,0.19978525289968016,799.5195042786328,1.6648565773118966,0.12985669452682852,0
sample_244,0.4237316515521111,0.14690749672223297,398.7482018379779,7.351681301250444,0.20016054945472594,0
sample_245,0.4694935545949238,0.23400627813108718,124.58522222882812,2.3599094636963973,0.24490553628039782,0
sample_246,0.528410909404592,0.18060112752649646,302.23367639924345,0.6414643697426297,0.2107120068284906,0
sample_247,34.31453003014921,0.9076264392867004,30.067736619207967,12.04986591858885,0.5654758231340704,1
sample_248,1.2551772967512926,0.11345484925416682,77.62729678112603,2.357495073159926,0.6615868377092651,0
sample_249,0.7519229020849394,0.22789647156585335,38.265023538429496,0.6109356857422328,0.5001352079493953,0
sample_250,8.948334006960838,0.8321924928111809,16.49579454338849,15.716024776767563,0.4772573645413825,1
sample_251,0.5358479427665468,0.04139164829805373,338.8232905886109,2.4306114639577054,0.031650879661083105,0
sample_252,1.1550717728893285,0.27518773294380694,353.95482099372714,3.5844011971863075,0.18816108492692643,0
sample_253,1.20934438995957,0.3700702380841308,637.4036771625446,5.299992576260743,0.10296037817990245,0
sample_254,0.8459737284094717,0.18945162364399482,55.345608669742894,0.7610778715656705,0.35737412658205453,0
sample_255,6.927013400814773,0.6679581697054999,22.002189181251936,40.206574407513344,0.5846115941764636,1
sample_256,5.776117450522911,0.5984743137256819,1.1179384412276914,12.367708459249098,0.9014351963713739,1
sample_257,1.3864421057172112,0.31580177524452413,342.0525591189381,0.6347148925249517,0.5108244304336345,0
sample_258,7.305523992864883,0.8331525479997025,3.582320852839585,9.774810344926427,0.6985845165576927,1
sample_259,6.715392381268568,0.8879053851957711,86.9927863208288,13.494610450171598,0.5910741118139259,1
sample_260,0.2322123984295077,0.1971983896253905,207.87738400598968,3.122875319667742,0.05838923853975149,0
sample_261,2.604292924223408,0.2404081764122826,173.14249905427508,3.6419546756704144,0.08564830241003038,0
sample_262,0.4010786975999602,0.401843786000472,36.07133811783508,0.3039246051217975,0.3535266454252316,0
sample_263,8.544994882077855,0.6089623376738272,7.582876733060582,21.801946793145994,0.8177026819643506,1
sample_264,12.434748428573782,0.4179270128077357,1.7886583997810475,8.039387828017944,0.6695344145777462,1
sample_265,0.0853984803287463,0.4415401897135826,165.796672666407,2.19904258065917,0.4095848347739215,0
sample_266,0.39171704174807104,0.22586835201906028,708.5593356273234,2.111580843839449,0.13998118212441785,0
sample_267,2.918385790588304,0.561289553388218,876.3498076156998,0.8180252130241412,0.3531697315922074,0
sample_268,3.0889364770985686,0.17077269646689008,166.70569916384727,1.03677242205841,0.4004450021986128,0
sample_269,0.695174479689385,0.37222999051598615,378.34829451238403,1.2297575487204497,0.10144570581314524,0
sample_270,4.538583866463743,0.24885536747320686,52.23556155802366,2.5913464172325265,0.38817677783159066,0
sample_271,1.9669591796223478,0.532986522584606,76.22867842727494,0.4587758719445272,0.5993068475349002,0
sample_272,0.8198641829327709,0.2490768991547298,469.7229487126573,1.0015294054696402,0.25268196899358464,0
sample_273,2.554167480863324,0.4063432098549679,117.78599118410324,1.362007827567008,0.1392363089843706,0
sample_274,0.5180633024321069,0.15161733800867577,146.53432263989038,0.8522554615997193,0.3162793305476898,0
sample_275,0.9400055880004259,0.45177680486156674,284.7773862400528,0.42665289233232034,0.10526867112217035,0
sample_276,9.505595693117737,0.7076315554491248,42.04909568303809,5.516096890497779,0.8273010030433355,1
sample_277,0.42186217897419764,0.13961825508966305,359.7363781368472,5.3225399220293275,0.06274189184388963,0
